Number Of Loans,Average Principal,Past One Month,Past Three Months,Average Over Due Days,Low/High Risk
7,25714.29,0.0,1.57,0.0,0
1,10000.0,0.0,0.0,0.0,0
8,18125.0,0.0,0.0,0.0,0
14,12071.43,0.0,0.0,0.0,0
10,19900.0,0.0,0.0,0.0,0
12,36500.0,0.0,1.17,0.0,0
15,14333.33,0.0,0.67,0.0,0
25,30400.0,0.0,0.0,0.0,0
7,35714.29,0.0,0.0,0.0,0
13,27346.15,5.54,5.77,4.46,1
15,30666.67,0.0,0.53,0.0,0
17,23058.82,0.0,0.53,0.0,0
12,24583.33,0.0,0.0,0.0,0
10,21000.0,0.0,0.0,0.0,0
28,69964.29,0.0,0.04,0.0,0
13,23846.15,0.0,0.0,0.0,0
10,11000.0,0.0,0.0,0.0,0
11,16272.73,3.18,4.73,0.0,0
7,12857.14,0.0,0.0,0.0,0
10,23500.0,0.0,0.0,0.0,0
7,12857.14,0.0,0.0,0.0,0
9,19444.44,0.0,0.0,0.0,0
9,21666.67,0.0,0.0,0.0,0
8,10000.0,1.38,1.38,0.0,0
8,13750.0,21.62,43.88,10.75,1
11,16363.64,0.36,0.73,0.0,0
3,18333.33,14.0,26.67,22.67,1
18,80444.44,0.0,0.0,0.0,0
18,14444.44,0.0,0.0,0.0,0
6,23333.33,0.0,0.0,0.0,0
10,23200.0,0.0,0.0,0.0,0
8,19375.0,0.0,0.0,0.0,0
6,14833.33,23.33,69.33,0.0,0
11,45000.0,1.09,4.18,0.0,0
8,10625.0,0.0,0.0,0.0,0
19,17315.79,0.0,0.0,0.0,0
2,20000.0,0.0,0.0,0.0,0
5,17000.0,0.0,0.4,0.0,0
19,24210.53,0.0,0.0,0.0,0
468,24092.95,20.95,63.1,21.88,1
13,15000.0,1.85,2.31,0.0,0
5,8700.0,0.0,0.0,0.0,0
14,22857.14,0.0,0.0,0.0,0
18,15055.56,0.0,0.0,0.0,0
9,12777.78,3.0,4.33,0.0,0
10,13600.0,4.1,5.2,0.0,0
23,18826.09,0.0,0.0,0.0,0
7,25000.0,0.0,0.0,0.0,0
17,26147.06,0.0,0.0,0.0,0
10,21000.0,0.0,0.0,0.0,0
8,13750.0,0.62,2.25,0.0,0
17,28647.06,0.35,6.65,0.0,0
5,11000.0,11.0,14.8,34.6,1
10,13000.0,0.0,0.0,0.0,0
16,17812.5,0.88,3.25,0.0,0
12,22500.0,0.0,0.0,0.0,0
8,25000.0,0.0,0.0,0.0,0
17,57058.82,0.0,0.0,0.0,0
18,24722.22,0.0,0.0,0.0,0
8,19375.0,0.0,0.5,0.0,0
9,13333.33,0.0,0.0,0.0,0
27,22074.07,0.0,0.0,0.0,0
8,10625.0,0.0,0.75,0.0,0
9,23555.56,0.0,0.0,0.0,0
14,11928.57,0.0,0.0,0.0,0
3,11000.0,0.0,0.0,0.0,0
4,13250.0,3.25,3.25,0.0,0
6,21666.67,0.0,2.67,0.0,0
6,8916.67,3.17,17.67,0.0,0
10,10500.0,0.0,0.0,0.0,0
20,14600.0,0.0,0.0,0.0,0
4,12500.0,0.0,1.75,0.0,0
22,28181.82,0.0,0.27,0.0,0
12,18333.33,0.0,0.5,0.0,0
11,25636.36,0.0,0.0,0.0,0
6,16666.67,0.0,0.0,0.0,0
10,27000.0,0.0,0.0,0.0,0
10,14000.0,0.5,0.5,0.0,0
20,14200.0,0.0,0.0,0.0,0
3,16666.67,0.0,0.0,0.0,0
11,21590.91,0.0,0.0,0.0,0
6,18333.33,0.0,0.0,4.67,1
10,24000.0,0.0,0.0,0.0,0
17,39176.47,0.0,0.0,0.0,0
13,30769.23,0.0,0.0,0.0,0
16,30000.0,0.0,0.0,0.0,0
3,6666.67,0.0,0.0,0.0,0
5,24000.0,0.0,0.0,0.0,0
12,13500.0,0.58,0.75,0.0,0
5,10000.0,0.0,0.0,0.0,0
8,13125.0,0.0,0.0,0.0,0
13,21923.08,0.0,0.0,0.0,0
13,14230.77,0.0,0.38,0.0,0
14,30928.57,0.0,0.14,0.0,0
8,19062.5,4.12,7.0,0.0,0
12,18333.33,0.0,0.0,0.0,0
16,35000.0,0.0,0.0,0.0,0
22,31295.45,0.0,0.0,0.0,0
8,12500.0,0.0,0.38,0.0,0
9,21111.11,0.0,0.0,0.0,0
17,22352.94,0.0,0.0,0.0,0
17,22941.18,0.0,0.53,0.0,0
5,20000.0,0.0,0.0,2.0,0
6,14166.67,0.83,0.83,1.17,0
3,18333.33,0.0,0.0,0.0,0
5,7000.0,0.0,0.4,0.0,0
3,5666.67,1.67,2.67,0.0,0
11,29090.91,0.0,0.0,0.0,0
7,27857.14,0.0,0.0,0.0,0
22,15454.55,0.0,0.0,0.0,0
14,21142.86,0.0,0.0,0.0,0
5,14000.0,0.0,0.0,0.0,0
18,13611.11,0.0,0.33,0.0,0
19,21315.79,0.0,0.0,0.0,0
7,12142.86,0.0,0.0,0.0,0
18,19650.0,0.0,0.0,0.0,0
11,26818.18,0.0,0.0,0.0,0
5,30000.0,0.0,0.0,0.0,0
9,14444.44,0.0,0.0,0.0,0
40,19575.0,0.08,0.08,0.0,0
11,15454.55,0.0,0.0,0.0,0
9,23333.33,0.0,0.0,0.0,0
6,25000.0,0.0,0.0,0.0,0
7,17714.29,0.0,1.57,0.0,0
19,28947.37,0.0,0.0,0.0,0
17,14705.88,0.0,0.0,0.0,0
10,12200.0,0.0,0.0,0.0,0
11,28454.55,0.0,0.0,0.0,0
11,27227.27,0.0,0.0,0.0,0
13,33461.54,0.0,0.0,0.0,0
17,21529.41,0.0,0.0,0.0,0
5,19000.0,0.0,0.0,0.0,0
12,13333.33,0.0,0.0,0.0,0
15,18666.67,0.0,0.0,0.0,0
5,14200.0,0.0,0.0,0.0,0
12,19166.67,0.0,0.0,0.0,0
10,9800.0,8.5,14.2,0.0,0
2,20000.0,0.0,0.0,0.0,0
13,17307.69,0.0,0.0,0.0,0
14,13857.14,0.0,0.0,0.0,0
20,35400.0,0.0,0.0,0.0,0
4,10000.0,1.0,1.0,18.0,1
7,20285.71,0.0,0.0,0.0,0
10,14500.0,0.0,0.0,0.0,0
9,42277.78,0.0,0.0,0.0,0
7,10285.71,0.0,0.0,0.0,0
21,20952.38,0.0,0.33,0.0,0
7,13571.43,0.0,0.0,0.0,0
9,40000.0,0.0,0.11,0.0,0
5,20000.0,0.0,0.0,0.0,0
7,10714.29,0.0,0.0,0.0,0
20,22000.0,0.0,0.0,0.0,0
10,38500.0,0.0,0.0,0.0,0
20,19500.0,0.0,0.0,0.0,0
14,21428.57,0.0,0.0,0.0,0
4,10000.0,0.0,0.0,0.0,0
16,32187.5,0.0,0.0,0.0,0
7,17785.71,0.0,0.0,0.0,0
27,19888.89,0.0,0.0,0.0,0
9,22222.22,0.0,0.0,0.0,0
5,26000.0,0.0,0.0,0.0,0
4,12500.0,0.0,0.0,0.0,0
13,26846.15,0.0,0.0,0.0,0
15,15660.0,0.0,0.0,0.0,0
12,22083.33,2.08,2.08,0.0,0
14,25357.14,0.0,0.0,0.0,0
8,16500.0,0.0,0.0,0.0,0
9,22855.56,0.0,0.0,0.0,0
21,19523.81,0.0,0.0,0.0,0
63,132730.16,0.0,0.0,0.0,0
21,20714.29,0.0,0.0,0.0,0
9,33333.33,0.0,0.0,0.0,0
8,11250.0,0.0,0.0,0.0,0
34,23764.71,0.29,0.38,0.0,0
16,53437.5,0.0,0.0,0.0,0
12,11083.33,0.0,0.0,0.0,0
8,18750.0,0.0,0.0,0.0,0
9,13333.33,0.0,0.0,0.0,0
3,10000.0,0.0,0.0,0.0,0
9,33333.33,0.0,0.0,0.0,0
22,104545.45,0.0,0.0,0.0,0
9,16666.67,0.0,0.0,0.0,0
2,20000.0,0.0,0.0,0.0,0
3,18166.67,0.0,0.67,0.0,0
1,100000.0,0.0,0.0,0.0,0
14,14857.14,0.0,0.0,0.0,0
8,25000.0,0.0,0.0,0.0,0
7,20000.0,0.0,0.0,0.0,0
9,17777.78,0.0,0.0,0.0,0
1,20000.0,41.0,52.0,58.0,1
15,33000.0,0.0,0.0,0.0,0
13,14615.38,0.0,0.0,0.0,0
5,19000.0,0.0,0.0,0.0,0
6,16250.0,8.17,11.83,0.0,0
14,12821.43,0.0,0.0,0.0,0
13,34769.23,0.0,0.0,0.0,0
10,33700.0,0.0,0.0,0.0,0
10,20400.0,0.0,0.0,0.0,0
15,18333.33,0.0,0.33,0.0,0
8,24375.0,0.0,0.0,0.0,0
2,13500.0,0.0,0.0,1.5,0
5,30000.0,0.0,0.0,0.0,0
12,30583.33,0.0,0.0,0.0,0
2,15000.0,0.0,0.0,0.0,0
5,15000.0,0.0,0.0,0.0,0
9,27777.78,0.0,0.56,0.0,0
6,32333.33,5.17,5.5,29.67,1
1,10000.0,0.0,0.0,0.0,0
21,10642.86,0.0,0.0,0.0,0
6,116666.67,0.0,0.0,0.0,0
20,23500.0,0.0,0.0,0.0,0
15,20333.33,0.0,0.0,0.0,0
4,18750.0,0.0,0.0,0.0,0
2,22500.0,0.0,0.0,0.0,0
7,18571.43,0.0,0.0,0.0,0
5,7000.0,0.0,0.0,0.0,0
15,27166.67,0.0,0.0,0.0,0
5,18000.0,0.0,0.0,0.0,0
8,31250.0,0.0,0.0,0.0,0
3,20000.0,0.0,0.0,0.0,0
10,12000.0,0.0,0.0,0.0,0
13,21153.85,0.0,0.0,0.0,0
7,19285.71,0.0,0.57,0.0,0
11,11181.82,0.45,1.55,0.0,0
1,20000.0,0.0,0.0,0.0,0
10,24800.0,0.0,0.0,0.0,0
9,16111.11,1.33,1.44,0.0,0
4,11250.0,0.0,0.0,0.0,0
7,25000.0,0.0,0.43,0.0,0
9,21111.11,0.0,0.0,0.0,0
4,25000.0,0.0,0.0,0.0,0
19,15000.0,0.0,0.0,0.0,0
6,15000.0,0.0,0.0,0.0,0
1,15000.0,0.0,0.0,0.0,0
8,13750.0,0.0,0.0,0.0,0
13,21538.46,0.0,0.0,0.0,0
12,31916.67,0.0,0.0,0.0,0
8,10625.0,0.0,0.0,0.0,0
7,17142.86,0.0,0.0,0.0,0
11,27090.91,0.0,0.0,0.0,0
20,15950.0,0.0,0.0,0.0,0
4,21250.0,0.0,0.0,0.0,0
10,23750.0,0.0,0.0,0.0,0
4,25000.0,0.0,1.25,0.0,0
19,21210.53,0.0,0.0,0.0,0
2,37500.0,0.0,0.0,0.0,0
23,27130.43,0.0,0.0,0.0,0
20,35850.0,0.0,0.0,0.0,0
3,8666.67,0.0,0.0,0.0,0
6,16666.67,0.0,0.0,0.0,0
8,25000.0,0.0,0.0,0.0,0
8,21975.0,0.0,0.0,0.0,0
5,14000.0,0.0,0.0,0.0,0
8,13500.0,0.0,0.0,0.0,0
4,6750.0,0.0,0.0,0.0,0
7,19285.71,0.0,0.0,0.0,0
3,28333.33,0.0,0.0,0.0,0
10,24960.0,0.7,0.7,0.0,0
3,17333.33,0.0,0.0,0.0,0
5,20000.0,0.0,0.0,0.0,0
9,13888.89,0.44,1.56,0.0,0
4,17500.0,0.0,0.0,0.0,0
17,21470.59,0.0,1.0,0.0,0
5,20000.0,0.0,1.0,4.8,1
1,19000.0,0.0,5.0,0.0,0
7,20000.0,0.0,0.0,0.0,0
9,20000.0,0.0,0.0,0.0,0
5,19000.0,0.0,0.0,0.0,0
7,20000.0,0.0,0.0,0.0,0
16,14375.0,0.0,0.0,0.0,0
4,12500.0,1.0,1.0,0.0,0
6,15000.0,0.0,0.0,0.0,0
4,18750.0,0.0,0.0,0.0,0
5,23000.0,0.0,0.0,0.0,0
25,13660.0,0.0,0.0,0.0,0
9,8333.33,0.0,0.0,0.0,0
15,13000.0,0.0,0.0,0.0,0
34,14264.71,0.0,0.06,0.0,0
7,16714.29,0.0,0.0,0.0,0
3,20333.33,1.33,1.33,0.0,0
10,31500.0,0.0,0.0,0.0,0
9,48333.33,0.0,0.11,0.0,0
10,13000.0,0.0,0.0,0.0,0
2,10000.0,0.0,0.0,0.0,0
8,21250.0,0.0,0.0,0.0,0
6,9916.67,0.0,0.0,0.0,0
5,18000.0,0.0,0.0,0.0,0
6,21666.67,0.0,0.0,0.0,0
5,17000.0,0.0,0.0,0.0,0
4,13750.0,0.0,0.0,0.0,0
1,20000.0,0.0,0.0,0.0,0
13,32000.0,0.0,0.0,0.0,0
8,18750.0,0.0,0.0,0.0,0
13,12307.69,0.0,0.0,0.0,0
7,16428.57,0.0,0.0,0.0,0
5,14000.0,0.0,0.0,0.0,0
9,17444.44,0.0,0.0,0.0,0
1,10000.0,0.0,0.0,0.0,0
9,28888.89,0.0,0.0,0.0,0
8,20000.0,0.0,0.0,0.0,0
10,16500.0,0.0,0.0,0.0,0
14,28928.57,0.0,0.0,0.0,0
5,20000.0,0.0,0.0,0.0,0
2,10000.0,0.0,0.0,0.0,0
7,8571.43,0.0,0.0,0.0,0
12,52500.0,0.0,0.0,0.0,0
5,20000.0,0.0,0.0,0.0,0
5,16000.0,0.0,0.0,0.0,0
11,20181.82,0.0,0.0,0.0,0
5,21900.0,0.0,0.0,0.0,0
7,8142.86,0.0,0.0,0.0,0
4,17500.0,1.5,1.5,2.25,1
4,18750.0,0.0,0.0,0.0,0
4,17500.0,0.0,0.0,0.0,0
8,20625.0,0.0,0.0,0.0,0
2,20000.0,0.0,0.0,0.0,0
5,10000.0,0.0,0.0,0.0,0
4,5000.0,0.0,0.0,0.0,0
15,12666.67,0.0,0.0,0.0,0
3,20000.0,0.0,0.0,0.0,0
5,17600.0,0.0,0.0,0.0,0
7,13714.29,0.0,0.0,0.0,0
6,16666.67,0.0,0.0,0.0,0
6,19166.67,0.0,0.0,0.0,0
7,14285.71,0.0,0.0,0.0,0
2,15000.0,0.0,0.0,0.0,0
12,15000.0,0.0,0.0,0.0,0
5,11000.0,0.0,0.0,0.0,0
2,27500.0,0.0,0.0,0.0,0
5,10000.0,0.0,0.0,0.0,0
3,10000.0,0.0,0.0,0.0,0
13,13461.54,0.23,0.23,0.0,0
2,100000.0,0.0,5.0,0.0,0
1,20000.0,0.0,0.0,0.0,0
3,28333.33,0.0,0.0,0.0,0
6,20000.0,0.67,0.67,5.83,1
16,18750.0,0.0,0.0,0.0,0
6,22500.0,0.0,0.0,0.0,0
5,16000.0,0.0,0.0,0.0,0
6,10000.0,0.0,0.0,0.0,0
1,20000.0,0.0,0.0,0.0,0
7,14285.71,0.0,0.0,0.0,0
12,16333.33,0.0,0.0,0.0,0
4,25000.0,0.0,0.0,0.0,0
7,25000.0,0.0,0.0,0.0,0
1,15000.0,0.0,0.0,0.0,0
3,16666.67,0.0,0.0,0.0,0
6,9166.67,0.0,0.0,0.0,0
5,12400.0,0.0,0.0,0.0,0
7,23571.43,0.0,0.0,0.0,0
4,16250.0,0.0,0.0,0.0,0
2,20000.0,0.0,0.0,0.0,0
4,12500.0,0.0,0.0,0.0,0
6,19500.0,0.0,0.0,0.0,0
5,11000.0,0.0,0.0,0.0,0
5,35000.0,0.0,0.0,0.0,0
5,19000.0,0.0,0.0,0.0,0
7,25000.0,0.0,0.0,0.0,0
6,10833.33,0.0,0.0,0.0,0
4,20000.0,0.0,0.0,0.0,0
2,15000.0,0.0,0.0,0.0,0
5,16000.0,0.0,0.0,0.0,0
5,20000.0,0.0,0.0,0.0,0
4,17500.0,0.0,0.0,0.0,0
5,10000.0,0.0,0.0,0.0,0
4,10000.0,0.0,0.0,0.0,0
11,21818.18,0.0,0.0,0.0,0
11,15454.55,0.0,0.0,0.0,0
8,9000.0,0.0,0.0,0.0,0
4,13750.0,0.0,0.0,0.0,0
1,20000.0,0.0,0.0,0.0,0
5,10000.0,0.0,0.0,0.0,0
10,20000.0,0.0,0.0,0.0,0
6,23333.33,0.0,0.0,0.0,0
4,11200.0,0.0,0.0,0.0,0
1,35000.0,0.0,0.0,0.0,0
3,18333.33,0.0,0.0,0.0,0
3,11000.0,0.0,0.0,0.0,0
3,11666.67,0.0,0.0,0.0,0
3,10000.0,0.0,0.0,0.0,0
7,21428.57,0.0,0.0,0.0,0
9,15000.0,0.0,4.0,0.0,0
3,15000.0,0.0,0.0,0.0,0
5,22000.0,0.0,0.0,0.0,0
5,9000.0,0.0,0.0,0.0,0
1,20000.0,0.0,0.0,0.0,0
9,17777.78,0.0,0.0,0.0,0
6,19000.0,0.0,0.0,0.0,0
5,12000.0,0.0,0.0,0.0,0
1,20000.0,0.0,0.0,0.0,0
3,11500.0,0.0,0.0,0.0,0
4,10000.0,0.0,0.0,0.0,0
5,12500.0,0.0,0.0,0.0,0
7,20000.0,0.0,0.0,0.0,0
4,20000.0,0.0,0.0,0.0,0
13,39076.92,0.0,0.0,0.0,0
4,15000.0,0.0,0.0,0.0,0
7,17142.86,0.0,0.0,0.0,0
3,18333.33,0.0,0.0,0.0,0
3,16666.67,0.0,0.0,0.0,0
6,11666.67,0.0,0.0,0.0,0
1,7000.0,0.0,0.0,0.0,0
5,14400.0,0.0,0.0,0.0,0
6,17500.0,0.0,0.0,0.0,0
6,20000.0,0.0,0.0,0.0,0
3,13333.33,0.0,0.0,0.0,0
7,10000.0,0.0,0.0,0.0,0
2,10000.0,0.0,0.0,0.0,0
6,14166.67,0.0,0.0,0.0,0
6,10000.0,0.0,0.0,0.0,0
4,17500.0,0.0,0.0,0.0,0
4,17500.0,0.0,0.0,0.0,0
2,17500.0,0.0,0.0,0.0,0
7,15000.0,0.0,0.0,0.0,0
5,10000.0,0.0,0.0,0.0,0
2,30000.0,0.0,0.0,0.0,0
4,17500.0,0.0,0.0,0.0,0
1,20000.0,0.0,0.0,0.0,0
7,10714.29,0.0,0.0,0.0,0
4,7500.0,0.0,0.0,0.0,0
6,22500.0,0.0,0.0,0.0,0
5,18800.0,0.0,0.0,0.0,0
3,18333.33,0.0,0.0,0.0,0
2,10000.0,0.0,0.0,0.0,0
6,15500.0,0.0,0.0,0.0,0
5,19000.0,0.0,0.0,0.0,0
6,13833.33,0.0,0.0,0.0,0
5,10000.0,0.0,0.0,0.0,0
6,20000.0,0.0,0.0,0.0,0
4,25000.0,0.0,0.0,0.0,0
6,10000.0,0.0,0.0,0.0,0
6,20000.0,0.0,0.0,0.0,0
5,13000.0,0.0,0.0,0.0,0
4,15000.0,0.0,0.0,0.0,0
16,18562.5,0.0,0.0,0.0,0
5,10000.0,0.0,0.0,0.0,0
6,8333.33,0.0,0.0,0.0,0
3,6666.67,0.0,0.0,0.0,0
6,13333.33,0.0,0.0,0.0,0
3,16666.67,0.0,0.0,0.0,0
7,19285.71,0.0,0.0,0.0,0
2,10000.0,0.0,0.0,0.0,0
8,19375.0,0.0,0.0,0.0,0
12,15000.0,0.0,0.0,0.0,0
6,20000.0,0.0,0.0,0.0,0
5,10000.0,0.0,0.0,0.0,0
14,28928.57,0.0,0.0,0.0,0
4,8750.0,0.0,0.0,0.0,0
4,19750.0,0.0,0.0,0.0,0
7,14285.71,0.0,0.0,0.0,0
2,62500.0,0.0,0.0,0.0,0
4,12500.0,0.0,0.0,0.0,0
5,20000.0,0.0,0.0,0.0,0
6,15833.33,0.0,0.0,0.0,0
9,11611.11,0.0,0.0,0.0,0
1,20000.0,0.0,0.0,0.0,0
4,17500.0,0.0,0.0,0.0,0
5,20000.0,0.0,0.0,0.0,0
5,23000.0,0.0,0.0,0.0,0
3,15000.0,0.0,0.0,0.0,0
2,10000.0,0.0,0.0,0.0,0
7,10000.0,0.0,0.0,0.0,0
9,17444.44,0.0,0.0,0.0,0
4,15500.0,0.0,0.0,0.0,0
6,16666.67,0.0,0.0,0.0,0
6,19166.67,0.0,0.0,0.0,0
3,20000.0,0.0,0.0,0.0,0
5,20000.0,0.0,0.0,0.0,0
5,13600.0,0.0,0.0,0.0,0
3,5000.0,0.0,0.0,0.0,0
8,20000.0,0.0,0.0,0.0,0
7,24285.71,0.0,0.0,0.0,0
4,13750.0,0.0,0.0,0.0,0
5,9000.0,0.0,0.0,0.0,0
3,30000.0,0.0,0.0,0.0,0
6,22166.67,0.0,0.0,0.0,0
3,18333.33,0.0,0.0,0.0,0
2,17500.0,0.0,0.0,0.0,0
3,23333.33,0.0,0.0,0.0,0
4,6250.0,0.0,0.0,0.0,0
10,26500.0,0.0,0.0,0.0,0
3,20000.0,0.0,0.0,0.0,0
3,11666.67,0.0,0.0,0.0,0
7,25000.0,0.0,0.0,0.0,0
3,20000.0,0.0,0.0,0.0,0
1,25000.0,0.0,0.0,0.0,0
2,20000.0,0.0,0.0,0.0,0
27,14957.48,0.0,0.0,0.0,0
10,120000.0,0.0,0.0,0.0,0
3,18333.33,0.0,0.0,0.0,0
4,6750.0,0.0,0.0,0.0,0
1,20000.0,0.0,0.0,0.0,0
10,155000.0,0.0,0.0,0.0,0
4,18750.0,0.0,0.0,0.0,0
5,23000.0,0.0,0.0,0.0,0
7,88571.43,0.0,0.0,0.0,0
36,111388.89,0.0,0.06,0.0,0
4,12500.0,0.0,0.0,0.0,0
4,10000.0,0.0,0.0,0.0,0
93,85124.3,1.13,2.41,1.46,0
1,25000.0,0.0,0.0,0.0,0
15,14900.0,0.0,0.0,0.0,0
4,120000.0,0.0,0.0,0.0,0
62,73354.84,0.0,0.0,0.0,0
2,15000.0,0.0,0.0,0.0,0
31,141290.32,2.26,7.87,0.0,0
43,120232.56,3.81,6.7,4.28,1
39,32051.28,0.0,0.0,0.0,0
1,100000.0,0.0,0.0,0.0,0
